Jahr,Klassenstufe,Klasse,Aufgabe,Punkte
2024,Schuljahre 9 und 10,DSW,Baustein-Maschine,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,0
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,0
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,0
2024,Schuljahre 9 und 10,WWA,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,0
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,0
2024,Schuljahre 9 und 10,WWA,Schatzkarte,0
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,0
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,0
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,0
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,0
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,-4
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,WWA,Schatzkarte,12
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,-4
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,FFD,Schatzkarte,12
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,DSW,Schatzkarte,12
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,JZT,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Schatzkarte,12
2024,Schuljahre 9 und 10,DSW,Schatzkarte,-4
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,WWA,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,FFD,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,JZT,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,DSW,Achtung Stromschnellen!,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,WWA,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,FFD,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,JZT,Frowny,0
2024,Schuljahre 9 und 10,KHR,Frowny,0
2024,Schuljahre 9 und 10,DSW,Frowny,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,WWA,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,FFD,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,JZT,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Erkundung,0
2024,Schuljahre 9 und 10,DSW,Erkundung,0
2024,Schuljahre 9 und 10,KHR,Umstapeln,0
2024,Schuljahre 9 und 10,KHR,Umstapeln,0
2024,Schuljahre 9 und 10,FFD,Umstapeln,0
2024,Schuljahre 9 und 10,JZT,Umstapeln,0
2024,Schuljahre 9 und 10,JZT,Umstapeln,0
2024,Schuljahre 9 und 10,DSW,Umstapeln,0
